#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.18408e+08	1.43431e+06	264851	3203.57	-147.829	1.78872	6.19783	-4.59489e+09	2.56552e+06	-5730.24
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-7.11794e+07	809525	133743	1522.6	-62.7466	0.715922	5.30245	-1.23258e+09	579547	-1090.06
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-8.31287e+07	905808	132329	1443.11	-52.6173	0.574763	7.3458	-1.30717e+09	520619	-829.442
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.17438e+08	1.46791e+06	164871	2062.58	-57.822	0.724526	9.17585	-3.02766e+09	1.06353e+06	-1494.39
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.47772e+06	256922	3078.53	318.076	-0.951819	0.0984454	3.2455	-8.17205e+07	25292.6	-31.3131
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-6.1218e+07	1.22573e+06	68685.1	1374.54	-19.2512	0.385352	6.76085	-1.68481e+09	472334	-529.683
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.78677e+07	459098	28646.6	471.973	-7.35794	0.121301	21.2933	-2.16682e+08	55688.8	-57.2507
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-4.07079e+07	748226	37988.4	698.147	-8.85837	0.162854	1.35279	-5.22371e+08	121851	-113.696
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.71368e+07	689076	23494.9	596.217	-5.08256	0.128967	6.99025	-4.10839e+08	88867.8	-76.8923
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.75275e+07	590780	13946.8	469.712	-2.77266	0.093363	6.79592	-2.77496e+08	55156.8	-43.8537
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.16e+07	801687	23634.4	599.511	-4.4173	0.11208	1.44961	-4.8062e+08	89852.6	-67.193
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-5.81137e+06	622928	4061.9	434.628	-0.708691	0.0758114	1.87729	-2.70742e+08	47225	-32.9497
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.48632e+07	914154	16394	603.117	-2.70115	0.0994768	4.79916	-5.51342e+08	90937	-59.9962
