#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.69286e+08	1.61489e+06	-647972	3879.63	-389.367	2.32997	21.918	6.26514e+09	3.76256e+06	9039.39
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-7.78978e+07	570910	-239976	1749.66	-184.418	1.3404	19.2873	9.98885e+08	765216	2345.21
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.87795e+08	1.12139e+06	-799395	4746.41	-847.797	5.02144	47.7579	5.3225e+09	5.63058e+06	23833.4
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.12527e+08	718348	-764703	4812.81	-1287.39	8.05735	33.5624	3.45711e+09	5.78687e+06	38776.7
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.97287e+07	205221	-528563	3380.76	-2216.41	13.883	7.76094	6.93595e+08	2.84572e+06	46921.4
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-8.90539e+06	64404.4	410550	2356.07	-3621.73	21.2439	21.3091	-1.51507e+08	1.36032e+06	-49982.5
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.16199e+08	762300	1.01513e+06	6561.84	-2183.37	14.1097	24.6703	-5.0017e+09	1.07524e+07	-92578.5
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.75087e+08	1.36561e+06	858972	6671.91	-1047.41	8.14713	6.71011	-9.11097e+09	1.11246e+07	-54355.5
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.07493e+08	1.74192e+06	707304	5942	-600.927	5.06669	156.868	-1.03503e+10	8.82531e+06	-30105.9
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.23201e+08	749729	322866	1964.24	-211.246	1.28645	16.2716	-1.47264e+09	964459	-2526.87
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.58142e+08	2.23948e+06	759710	4747.46	-402.524	2.51591	12.1575	-1.06318e+10	5.63422e+06	-11944.1
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.81954e+08	1.19743e+06	325216	2143.48	-145.221	0.959209	197.559	-2.56665e+09	1.14857e+06	-2056.04
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.63348e+08	1.19572e+06	251210	1838.97	-96.5299	0.70705	36.6549	-2.19888e+09	845424	-1300.24
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.93966e+08	1.85158e+06	398731	2511.61	-135.158	0.851713	15.9033	-4.65043e+09	1.577e+06	-2139.17
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.30953e+07	360207	27882.3	434.647	-8.4096	0.131115	6.79312	-1.56563e+08	47228.4	-56.9888
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.59939e+08	1.95614e+06	283596	2136.33	-77.3292	0.583274	35.0862	-4.17896e+09	1.14096e+06	-1246.07
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-4.59262e+07	554589	45841.8	553.931	-11.4352	0.138317	9.99084	-3.07204e+08	76708.7	-76.6178
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.14174e+08	1.0937e+06	104036	996.789	-23.694	0.227113	314.187	-1.09019e+09	248394	-226.384
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-9.9077e+07	932554	83763.5	788.484	-17.7005	0.166667	17.159	-7.35303e+08	155425	-131.414
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.08449e+07	636577	24146.3	498.406	-4.72382	0.0975559	5.22632	-3.17273e+08	62101.6	-48.6224
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-8.25358e+07	977028	60484.2	716.184	-11.0789	0.131244	18.1989	-6.99732e+08	128229	-93.9948
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-6.93136e+06	631976	4762.32	433.679	-0.816981	0.0744002	1.88727	-2.74075e+08	47019	-32.2658
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-8.07517e+06	654473	5441.77	440.949	-0.915796	0.0742718	2.90505	-2.88589e+08	48608.8	-32.7501
