-2858.72	10894
-2672.72	22207
-2501.72	14795
-2315.72	22675
-2141.72	32464
-1952.72	13605
-1781.72	64124
-1601.72	14721
-1418.72	101560
-1244.72	90020
-1058.72	105083
-887.717	298173
-707.717	169776
-527.717	645117
-353.717	1.03336e+06
-176.717	1.78416e+06
0.283286	2.73358e+06
177.283	1.79251e+06
354.283	1.02108e+06
531.283	635807
708.283	164528
888.283	320470
1062.28	123058
1245.28	89272
1419.28	108547
1602.28	15859
1776.28	73797
1947.28	16957
2139.28	28211
2310.28	20638
2499.28	11718
2673.28	16104
2859.28	8734
