-130	145740	 0 	145.74
-120	150895	 0 	150.895
-110	155165	 0 	155.165
-100	159325	 0 	159.325
-90	163525	 0 	163.525
-80	168171	 0 	168.171
-70	171273	 0 	171.273
-60	174517	 0 	174.517
-50	179820	 0 	179.82
-40	184158	 0 	184.158
60	186319	 0 	186.319
70	184447	 0 	184.447
80	180299	 0 	180.299
90	175719	 0 	175.719
100	172497	 0 	172.497
110	169588	 0 	169.588
120	165059	 0 	165.059
130	160157	 0 	160.157
140	155663	 0 	155.663
150	151382	 0 	151.382
